transaction_id,date,sku,channel,units_sold,units_returned,return_rate,return_reason,revenue_usd,refund_usd
TXN-001032,2026-04-06,WC-AWAY-M,wholesale,728,31,0.0426,gift_duplicate,76198.06,3220.75
TXN-001033,2026-04-06,WC-HOME-W,nike.com,672,22,0.0327,wrong_size,63764.5,2026.92
TXN-001034,2026-04-06,WC-HOME-W,retail_partner,627,17,0.0271,changed_mind,66941.51,1507.26
TXN-001035,2026-04-06,WC-HOME-W,own_store,342,14,0.0409,wrong_size,32395.12,1459.24
TXN-001036,2026-04-06,WC-HOME-W,wholesale,711,37,0.052,changed_mind,67883.5,3597.19
TXN-001037,2026-04-06,WC-AWAY-W,nike.com,613,30,0.0489,gift_duplicate,61194.13,2855.21
TXN-001038,2026-04-06,WC-AWAY-W,retail_partner,223,9,0.0404,wrong_size,24148.04,822.43
TXN-001039,2026-04-06,WC-AWAY-W,own_store,538,22,0.0409,gift_duplicate,58159.17,2213.76
TXN-001040,2026-04-06,WC-AWAY-W,wholesale,600,35,0.0583,wrong_size,65322.74,3129.06
TXN-001041,2026-04-07,WC-HOME-M,nike.com,595,16,0.0269,wrong_size,56664.53,1746.6
TXN-001042,2026-04-07,WC-HOME-M,retail_partner,511,12,0.0235,wrong_size,52555.06,1102.9
TXN-001043,2026-04-07,WC-HOME-M,own_store,700,14,0.02,wrong_size,62670.16,1528.6
TXN-001044,2026-04-07,WC-HOME-M,wholesale,490,13,0.0265,changed_mind,50230.16,1164.01
TXN-001045,2026-04-07,WC-AWAY-M,nike.com,258,8,0.031,wrong_size,23679.28,855.31
TXN-001046,2026-04-07,WC-AWAY-M,retail_partner,620,22,0.0355,wrong_size,56321.44,2138.51
TXN-001047,2026-04-07,WC-AWAY-M,own_store,270,9,0.0333,wrong_size,24531.8,832.72
TXN-001048,2026-04-07,WC-AWAY-M,wholesale,642,33,0.0514,gift_duplicate,63201.79,3342.29
TXN-001049,2026-04-07,WC-HOME-W,nike.com,517,22,0.0426,gift_duplicate,53648.57,2158.13
TXN-001050,2026-04-07,WC-HOME-W,retail_partner,406,8,0.0197,wrong_size,39709.27,849.13
TXN-001051,2026-04-07,WC-HOME-W,own_store,452,18,0.0398,gift_duplicate,48519.16,1766.24
TXN-001052,2026-04-07,WC-HOME-W,wholesale,789,17,0.0215,wrong_size,74429.57,1825.49
TXN-001053,2026-04-07,WC-AWAY-W,nike.com,667,22,0.033,gift_duplicate,70322.9,2125.29
TXN-001054,2026-04-07,WC-AWAY-W,retail_partner,379,13,0.0343,wrong_size,40855.91,1353.71
TXN-001055,2026-04-07,WC-AWAY-W,own_store,668,23,0.0344,gift_duplicate,61479.9,2311.72
TXN-001056,2026-04-07,WC-AWAY-W,wholesale,602,28,0.0465,wrong_size,56150.52,3000.25
TXN-001057,2026-04-08,WC-HOME-M,nike.com,480,158,0.3292,item_damaged,45322.35,17089.05
TXN-001058,2026-04-08,WC-HOME-M,retail_partner,422,141,0.3341,product_defect,46349.35,14122.86
TXN-001059,2026-04-08,WC-HOME-M,own_store,577,111,0.1924,product_defect,57178.79,11671.56
TXN-001060,2026-04-08,WC-HOME-M,wholesale,619,158,0.2553,product_defect,57295.99,14059.15
TXN-001061,2026-04-08,WC-AWAY-M,nike.com,227,43,0.1894,item_damaged,23350.06,4220.96
TXN-001062,2026-04-08,WC-AWAY-M,retail_partner,551,169,0.3067,product_defect,53296.49,14911.92
TXN-001063,2026-04-08,WC-AWAY-M,own_store,317,95,0.2997,product_defect,30177.27,9924.73
TXN-001064,2026-04-08,WC-AWAY-M,wholesale,696,179,0.2572,product_defect,69645.54,16706.15
TXN-001065,2026-04-08,WC-HOME-W,nike.com,648,132,0.2037,product_defect,69021.32,12111.39
TXN-001066,2026-04-08,WC-HOME-W,retail_partner,218,61,0.2798,product_defect,20594.72,6085.51
TXN-001067,2026-04-08,WC-HOME-W,own_store,600,125,0.2083,item_damaged,62879.38,12862.8
TXN-001068,2026-04-08,WC-HOME-W,wholesale,357,91,0.2549,product_defect,33117.75,8076.96
TXN-001069,2026-04-08,WC-AWAY-W,nike.com,745,161,0.2161,item_damaged,66342.72,16416.43
TXN-001070,2026-04-08,WC-AWAY-W,retail_partner,735,212,0.2884,item_damaged,75352.85,19135.43
TXN-001071,2026-04-08,WC-AWAY-W,own_store,515,131,0.2544,item_damaged,45372.86,13754.08
TXN-001072,2026-04-08,WC-AWAY-W,wholesale,406,137,0.3374,product_defect,43845.01,12658.76
TXN-001073,2026-04-09,WC-HOME-M,nike.com,216,54,0.25,product_defect,20609.98,4980.28
TXN-001074,2026-04-09,WC-HOME-M,retail_partner,264,57,0.2159,product_defect,27860.54,6057.39
TXN-001075,2026-04-09,WC-HOME-M,own_store,371,112,0.3019,product_defect,36040.78,10121.33
TXN-001076,2026-04-09,WC-HOME-M,wholesale,534,125,0.2341,item_damaged,49218.8,11569.58
TXN-001077,2026-04-09,WC-AWAY-M,nike.com,754,186,0.2467,product_defect,68355.9,17242.79
TXN-001078,2026-04-09,WC-AWAY-M,retail_partner,565,132,0.2336,product_defect,54718.59,12534.36
TXN-001079,2026-04-09,WC-AWAY-M,own_store,598,129,0.2157,product_defect,53492.51,13665.21
TXN-001080,2026-04-09,WC-AWAY-M,wholesale,577,108,0.1872,product_defect,55994.46,11327.69
TXN-001081,2026-04-09,WC-HOME-W,nike.com,711,246,0.346,product_defect,73713.41,25930.3
TXN-001082,2026-04-09,WC-HOME-W,retail_partner,782,163,0.2084,product_defect,79136.11,17863.36
TXN-001083,2026-04-09,WC-HOME-W,own_store,597,176,0.2948,item_damaged,54281.92,16166.88
TXN-001084,2026-04-09,WC-HOME-W,wholesale,525,181,0.3448,item_damaged,51768.61,17262.39
TXN-001085,2026-04-09,WC-AWAY-W,nike.com,799,204,0.2553,item_damaged,81572.33,18995.13
TXN-001086,2026-04-09,WC-AWAY-W,retail_partner,213,46,0.216,item_damaged,22300.4,4173.54
TXN-001087,2026-04-09,WC-AWAY-W,own_store,442,135,0.3054,product_defect,44922.61,12057.97
TXN-001088,2026-04-09,WC-AWAY-W,wholesale,583,154,0.2642,product_defect,53249.33,14244.46
TXN-001089,2026-04-10,WC-HOME-M,nike.com,238,52,0.2185,item_damaged,24075.52,5658.08
TXN-001090,2026-04-10,WC-HOME-M,retail_partner,536,108,0.2015,product_defect,54757.36,11310.93
TXN-001091,2026-04-10,WC-HOME-M,own_store,733,230,0.3138,product_defect,74954.4,21699.58
TXN-001092,2026-04-10,WC-HOME-M,wholesale,224,49,0.2188,item_damaged,21344.5,4573.14
TXN-001093,2026-04-10,WC-AWAY-M,nike.com,752,142,0.1888,item_damaged,82527.7,14999.74
TXN-001094,2026-04-10,WC-AWAY-M,retail_partner,427,120,0.281,product_defect,42474.71,11044.56
TXN-001095,2026-04-10,WC-AWAY-M,own_store,206,39,0.1893,product_defect,18445.17,3597.14
TXN-001096,2026-04-10,WC-AWAY-M,wholesale,344,116,0.3372,product_defect,30966.44,11720.39
TXN-001097,2026-04-10,WC-HOME-W,nike.com,409,90,0.22,product_defect,39827.31,8844.81
TXN-001098,2026-04-10,WC-HOME-W,retail_partner,368,111,0.3016,product_defect,35816.84,11247.49
TXN-001099,2026-04-10,WC-HOME-W,own_store,510,116,0.2275,product_defect,55737.88,10721.98
TXN-001100,2026-04-10,WC-HOME-W,wholesale,692,133,0.1922,product_defect,66958.87,12194.88
TXN-001101,2026-04-10,WC-AWAY-W,nike.com,651,163,0.2504,item_damaged,67813.64,17070.52
TXN-001102,2026-04-10,WC-AWAY-W,retail_partner,693,127,0.1833,product_defect,67500.1,11408.55
TXN-001103,2026-04-10,WC-AWAY-W,own_store,507,142,0.2801,product_defect,50782.51,13044.88
TXN-001104,2026-04-10,WC-AWAY-W,wholesale,589,152,0.2581,product_defect,55502.04,15255.8
TXN-001105,2026-04-11,WC-HOME-M,nike.com,692,133,0.1922,product_defect,71779.08,12276.66
TXN-001106,2026-04-11,WC-HOME-M,retail_partner,394,71,0.1802,item_damaged,41002.84,6832.59
TXN-001107,2026-04-11,WC-HOME-M,own_store,614,207,0.3371,product_defect,67141.41,19915.3
TXN-001108,2026-04-11,WC-HOME-M,wholesale,701,162,0.2311,item_damaged,62786.58,17410.14
TXN-001109,2026-04-11,WC-AWAY-M,nike.com,327,80,0.2446,item_damaged,29944.03,8382.79
TXN-001110,2026-04-11,WC-AWAY-M,retail_partner,461,143,0.3102,item_damaged,44103.29,14814.92
TXN-001111,2026-04-11,WC-AWAY-M,own_store,577,172,0.2981,item_damaged,55667.42,16740.57
TXN-001112,2026-04-11,WC-AWAY-M,wholesale,452,99,0.219,product_defect,48939.08,9499.16
TXN-001113,2026-04-11,WC-HOME-W,nike.com,228,68,0.2982,item_damaged,20805.79,6889.73
TXN-001114,2026-04-11,WC-HOME-W,retail_partner,350,78,0.2229,item_damaged,35253.23,8001.03
TXN-001115,2026-04-11,WC-HOME-W,own_store,365,66,0.1808,product_defect,37294.51,7139.31
TXN-001116,2026-04-11,WC-HOME-W,wholesale,607,182,0.2998,product_defect,60340.54,16772.05
TXN-001117,2026-04-11,WC-AWAY-W,nike.com,633,131,0.207,product_defect,59225.48,12399.0
TXN-001118,2026-04-11,WC-AWAY-W,retail_partner,745,217,0.2913,product_defect,75165.85,22599.8
TXN-001119,2026-04-11,WC-AWAY-W,own_store,291,57,0.1959,item_damaged,30580.38,5447.87
TXN-001120,2026-04-11,WC-AWAY-W,wholesale,346,78,0.2254,product_defect,37527.29,7546.92
TXN-001121,2026-04-12,WC-HOME-M,nike.com,515,93,0.1806,product_defect,54569.69,8187.23
TXN-001122,2026-04-12,WC-HOME-M,retail_partner,271,84,0.31,product_defect,26977.82,8601.56
TXN-001123,2026-04-12,WC-HOME-M,own_store,641,133,0.2075,product_defect,59036.61,12097.06
TXN-001124,2026-04-12,WC-HOME-M,wholesale,698,147,0.2106,product_defect,68344.35,15569.67
TXN-001125,2026-04-12,WC-AWAY-M,nike.com,390,83,0.2128,item_damaged,35887.82,8690.23
TXN-001126,2026-04-12,WC-AWAY-M,retail_partner,465,161,0.3462,product_defect,45428.67,17401.74
TXN-001127,2026-04-12,WC-AWAY-M,own_store,311,101,0.3248,product_defect,27914.06,9078.44
TXN-001128,2026-04-12,WC-AWAY-M,wholesale,327,74,0.2263,product_defect,28989.42,6894.22
TXN-001129,2026-04-12,WC-HOME-W,nike.com,696,204,0.2931,product_defect,61393.56,19146.17
TXN-001130,2026-04-12,WC-HOME-W,retail_partner,207,60,0.2899,product_defect,18657.02,5969.48
TXN-001131,2026-04-12,WC-HOME-W,own_store,207,50,0.2415,item_damaged,22710.33,5237.5
TXN-001132,2026-04-12,WC-HOME-W,wholesale,697,181,0.2597,product_defect,70603.43,17268.14
TXN-001133,2026-04-12,WC-AWAY-W,nike.com,551,192,0.3485,product_defect,59894.69,19705.29
TXN-001134,2026-04-12,WC-AWAY-W,retail_partner,587,166,0.2828,product_defect,62930.92,17552.5
TXN-001135,2026-04-12,WC-AWAY-W,own_store,203,52,0.2562,item_damaged,19658.48,5531.72
TXN-001136,2026-04-12,WC-AWAY-W,wholesale,342,63,0.1842,product_defect,36634.4,5931.34
TXN-001137,2026-04-13,WC-HOME-M,nike.com,454,110,0.2423,item_damaged,46805.61,11785.04
TXN-001138,2026-04-13,WC-HOME-M,retail_partner,727,181,0.249,product_defect,64026.05,18468.81
TXN-001139,2026-04-13,WC-HOME-M,own_store,529,96,0.1815,product_defect,56717.03,10495.79
TXN-001140,2026-04-13,WC-HOME-M,wholesale,533,157,0.2946,product_defect,54018.9,15198.17
TXN-001141,2026-04-13,WC-AWAY-M,nike.com,283,67,0.2367,product_defect,31048.26,7159.37
TXN-001142,2026-04-13,WC-AWAY-M,retail_partner,302,92,0.3046,product_defect,30610.06,9536.97
TXN-001143,2026-04-13,WC-AWAY-M,own_store,732,240,0.3279,item_damaged,72542.67,21795.11
TXN-001144,2026-04-13,WC-AWAY-M,wholesale,289,66,0.2284,item_damaged,31766.51,7241.44
TXN-001145,2026-04-13,WC-HOME-W,nike.com,678,141,0.208,product_defect,73909.54,13903.69
TXN-001146,2026-04-13,WC-HOME-W,retail_partner,753,166,0.2205,product_defect,69087.39,18056.25
TXN-001147,2026-04-13,WC-HOME-W,own_store,291,57,0.1959,item_damaged,25795.08,6180.97
TXN-001148,2026-04-13,WC-HOME-W,wholesale,534,178,0.3333,product_defect,49580.98,16672.87
TXN-001149,2026-04-13,WC-AWAY-W,nike.com,687,234,0.3406,item_damaged,62316.5,21290.87
TXN-001150,2026-04-13,WC-AWAY-W,retail_partner,747,214,0.2865,product_defect,67222.32,22088.92
TXN-001151,2026-04-13,WC-AWAY-W,own_store,429,145,0.338,item_damaged,38362.33,13854.89
TXN-001152,2026-04-13,WC-AWAY-W,wholesale,590,171,0.2898,item_damaged,64461.9,16691.85
TXN-001153,2026-04-14,WC-HOME-M,nike.com,438,95,0.2169,product_defect,41347.85,8592.79
TXN-001154,2026-04-14,WC-HOME-M,retail_partner,548,167,0.3047,product_defect,57201.11,15122.57
TXN-001155,2026-04-14,WC-HOME-M,own_store,576,116,0.2014,product_defect,62777.96,11680.29
TXN-001156,2026-04-14,WC-HOME-M,wholesale,201,46,0.2289,item_damaged,20056.44,4905.28
TXN-001157,2026-04-14,WC-AWAY-M,nike.com,633,148,0.2338,product_defect,66810.24,16064.86
TXN-001158,2026-04-14,WC-AWAY-M,retail_partner,329,88,0.2675,item_damaged,33228.04,7950.35
TXN-001159,2026-04-14,WC-AWAY-M,own_store,209,56,0.2679,product_defect,19844.63,5933.49
TXN-001160,2026-04-14,WC-AWAY-M,wholesale,503,162,0.3221,product_defect,51788.67,14781.42
TXN-001161,2026-04-14,WC-HOME-W,nike.com,490,100,0.2041,item_damaged,52273.59,10621.05
TXN-001162,2026-04-14,WC-HOME-W,retail_partner,235,66,0.2809,product_defect,23277.29,6807.85
TXN-001163,2026-04-14,WC-HOME-W,own_store,480,167,0.3479,item_damaged,48301.14,17014.58
TXN-001164,2026-04-14,WC-HOME-W,wholesale,420,110,0.2619,item_damaged,45890.42,9822.33
TXN-001165,2026-04-14,WC-AWAY-W,nike.com,541,111,0.2052,item_damaged,50114.72,11557.15
TXN-001166,2026-04-14,WC-AWAY-W,retail_partner,430,128,0.2977,product_defect,46573.07,13449.33
TXN-001167,2026-04-14,WC-AWAY-W,own_store,699,212,0.3033,product_defect,76649.94,21730.74
TXN-001168,2026-04-14,WC-AWAY-W,wholesale,363,126,0.3471,item_damaged,35076.79,12259.0
TXN-001169,2026-04-15,WC-HOME-M,nike.com,684,238,0.348,product_defect,66076.72,23707.79
TXN-001170,2026-04-15,WC-HOME-M,retail_partner,489,111,0.227,product_defect,50574.53,11106.24
TXN-001171,2026-04-15,WC-HOME-M,own_store,299,60,0.2007,item_damaged,32007.6,5351.44
TXN-001172,2026-04-15,WC-HOME-M,wholesale,511,131,0.2564,product_defect,51456.4,12801.51
TXN-001173,2026-04-15,WC-AWAY-M,nike.com,694,159,0.2291,product_defect,64274.71,16805.65
TXN-001174,2026-04-15,WC-AWAY-M,retail_partner,400,122,0.305,product_defect,38387.59,13033.88
TXN-001175,2026-04-15,WC-AWAY-M,own_store,304,89,0.2928,product_defect,29270.41,9756.13
TXN-001176,2026-04-15,WC-AWAY-M,wholesale,372,125,0.336,product_defect,35646.1,12303.16
TXN-001177,2026-04-15,WC-HOME-W,nike.com,253,50,0.1976,item_damaged,25882.44,5052.73
TXN-001178,2026-04-15,WC-HOME-W,retail_partner,352,100,0.2841,product_defect,32873.29,9061.37
TXN-001179,2026-04-15,WC-HOME-W,own_store,606,159,0.2624,item_damaged,61275.94,14595.36
TXN-001180,2026-04-15,WC-HOME-W,wholesale,584,182,0.3116,item_damaged,59852.65,19130.03
TXN-001181,2026-04-15,WC-AWAY-W,nike.com,591,134,0.2267,item_damaged,57795.43,11826.2
TXN-001182,2026-04-15,WC-AWAY-W,retail_partner,319,61,0.1912,product_defect,32573.41,6587.18
TXN-001183,2026-04-15,WC-AWAY-W,own_store,430,79,0.1837,item_damaged,47180.32,7785.37
TXN-001184,2026-04-15,WC-AWAY-W,wholesale,296,93,0.3142,product_defect,28548.35,10229.91
TXN-001185,2026-04-16,WC-HOME-M,nike.com,644,148,0.2298,product_defect,58080.88,13230.75
TXN-001186,2026-04-16,WC-HOME-M,retail_partner,750,158,0.2107,item_damaged,66325.82,15836.87
TXN-001187,2026-04-16,WC-HOME-M,own_store,749,234,0.3124,item_damaged,73962.55,23263.3
TXN-001188,2026-04-16,WC-HOME-M,wholesale,798,216,0.2707,item_damaged,72402.51,22586.2
TXN-001189,2026-04-16,WC-AWAY-M,nike.com,320,67,0.2094,item_damaged,33054.32,5903.85
TXN-001190,2026-04-16,WC-AWAY-M,retail_partner,657,207,0.3151,product_defect,58381.78,20834.92
TXN-001191,2026-04-16,WC-AWAY-M,own_store,365,71,0.1945,product_defect,38957.14,6302.68
TXN-001192,2026-04-16,WC-AWAY-M,wholesale,327,86,0.263,product_defect,35727.39,7892.67
TXN-001193,2026-04-16,WC-HOME-W,nike.com,200,44,0.22,product_defect,21763.34,4374.82
TXN-001194,2026-04-16,WC-HOME-W,retail_partner,500,146,0.292,product_defect,45538.41,14423.3
TXN-001195,2026-04-16,WC-HOME-W,own_store,520,139,0.2673,product_defect,52694.61,13793.39
TXN-001196,2026-04-16,WC-HOME-W,wholesale,301,88,0.2924,product_defect,28058.08,8108.11
TXN-001197,2026-04-16,WC-AWAY-W,nike.com,506,164,0.3241,product_defect,55186.03,16604.54
TXN-001198,2026-04-16,WC-AWAY-W,retail_partner,421,118,0.2803,product_defect,38238.09,11999.52
TXN-001199,2026-04-16,WC-AWAY-W,own_store,276,75,0.2717,product_defect,26606.18,8091.04
TXN-001200,2026-04-16,WC-AWAY-W,wholesale,609,156,0.2562,product_defect,62656.09,16954.76
TXN-001201,2026-04-17,WC-HOME-M,nike.com,346,93,0.2688,product_defect,35240.27,8735.19
TXN-001202,2026-04-17,WC-HOME-M,retail_partner,397,119,0.2997,item_damaged,40677.02,12620.09
TXN-001203,2026-04-17,WC-HOME-M,own_store,367,92,0.2507,product_defect,34850.29,9690.47
TXN-001204,2026-04-17,WC-HOME-M,wholesale,588,108,0.1837,item_damaged,54945.63,10145.82
TXN-001205,2026-04-17,WC-AWAY-M,nike.com,744,147,0.1976,item_damaged,72130.2,14001.14
TXN-001206,2026-04-17,WC-AWAY-M,retail_partner,291,70,0.2405,product_defect,30589.21,6385.35
TXN-001207,2026-04-17,WC-AWAY-M,own_store,431,97,0.2251,product_defect,41504.19,10603.36
TXN-001208,2026-04-17,WC-AWAY-M,wholesale,587,200,0.3407,product_defect,53925.39,20804.64
TXN-001209,2026-04-17,WC-HOME-W,nike.com,513,143,0.2788,product_defect,46222.27,13681.64
TXN-001210,2026-04-17,WC-HOME-W,retail_partner,785,256,0.3261,item_damaged,73761.1,23085.94
TXN-001211,2026-04-17,WC-HOME-W,own_store,249,52,0.2088,product_defect,22901.72,5498.16
TXN-001212,2026-04-17,WC-HOME-W,wholesale,744,203,0.2728,product_defect,73277.28,18433.74
TXN-001213,2026-04-17,WC-AWAY-W,nike.com,209,62,0.2967,item_damaged,19106.95,5628.37
TXN-001214,2026-04-17,WC-AWAY-W,retail_partner,587,162,0.276,product_defect,52338.69,16841.39
TXN-001215,2026-04-17,WC-AWAY-W,own_store,579,173,0.2988,product_defect,59591.11,16815.84
TXN-001216,2026-04-17,WC-AWAY-W,wholesale,668,141,0.2111,product_defect,70518.3,13965.92
TXN-001217,2026-04-18,WC-HOME-M,nike.com,482,164,0.3402,item_damaged,52401.54,17612.05
TXN-001218,2026-04-18,WC-HOME-M,retail_partner,434,100,0.2304,product_defect,47238.3,9694.33
TXN-001219,2026-04-18,WC-HOME-M,own_store,520,168,0.3231,item_damaged,46669.19,17481.91
TXN-001220,2026-04-18,WC-HOME-M,wholesale,295,61,0.2068,product_defect,26508.96,5751.61
TXN-001221,2026-04-18,WC-AWAY-M,nike.com,704,223,0.3168,product_defect,76854.03,21704.06
TXN-001222,2026-04-18,WC-AWAY-M,retail_partner,720,243,0.3375,product_defect,70957.75,24137.25
TXN-001223,2026-04-18,WC-AWAY-M,own_store,745,222,0.298,product_defect,65787.83,20464.86
TXN-001224,2026-04-18,WC-AWAY-M,wholesale,207,62,0.2995,item_damaged,20649.32,5926.66
TXN-001225,2026-04-18,WC-HOME-W,nike.com,740,219,0.2959,product_defect,75008.04,23919.67
TXN-001226,2026-04-18,WC-HOME-W,retail_partner,736,245,0.3329,product_defect,65984.38,26084.41
TXN-001227,2026-04-18,WC-HOME-W,own_store,726,174,0.2397,product_defect,70639.72,16763.17
TXN-001228,2026-04-18,WC-HOME-W,wholesale,582,200,0.3436,product_defect,62919.43,18698.97
TXN-001229,2026-04-18,WC-AWAY-W,nike.com,752,244,0.3245,product_defect,70974.83,24065.41
TXN-001230,2026-04-18,WC-AWAY-W,retail_partner,471,101,0.2144,item_damaged,47988.25,9762.63
TXN-001231,2026-04-18,WC-AWAY-W,own_store,512,173,0.3379,item_damaged,50862.92,18624.35
TXN-001232,2026-04-18,WC-AWAY-W,wholesale,674,223,0.3309,product_defect,60164.56,19652.9
TXN-001233,2026-04-19,WC-HOME-M,nike.com,671,158,0.2355,product_defect,60629.96,15119.63
TXN-001234,2026-04-19,WC-HOME-M,retail_partner,390,96,0.2462,product_defect,35189.48,9487.2
TXN-001235,2026-04-19,WC-HOME-M,own_store,286,77,0.2692,product_defect,27752.24,8322.81
TXN-001236,2026-04-19,WC-HOME-M,wholesale,207,42,0.2029,item_damaged,19355.11,4130.93
TXN-001237,2026-04-19,WC-AWAY-M,nike.com,583,134,0.2298,product_defect,62747.27,13373.39
TXN-001238,2026-04-19,WC-AWAY-M,retail_partner,475,94,0.1979,product_defect,48658.12,9180.59
TXN-001239,2026-04-19,WC-AWAY-M,own_store,343,82,0.2391,product_defect,30227.84,8809.97
TXN-001240,2026-04-19,WC-AWAY-M,wholesale,403,80,0.1985,product_defect,35820.91,7734.4
TXN-001241,2026-04-19,WC-HOME-W,nike.com,539,179,0.3321,product_defect,55331.86,19486.7
TXN-001242,2026-04-19,WC-HOME-W,retail_partner,472,94,0.1992,product_defect,47248.48,9926.03
TXN-001243,2026-04-19,WC-HOME-W,own_store,330,77,0.2333,product_defect,32683.49,8340.51
TXN-001244,2026-04-19,WC-HOME-W,wholesale,598,120,0.2007,product_defect,63052.93,10892.97
TXN-001245,2026-04-19,WC-AWAY-W,nike.com,552,146,0.2645,item_damaged,51448.12,15026.73
TXN-001246,2026-04-19,WC-AWAY-W,retail_partner,550,139,0.2527,item_damaged,57322.92,13560.18
TXN-001247,2026-04-19,WC-AWAY-W,own_store,496,113,0.2278,product_defect,51950.94,10559.9
TXN-001248,2026-04-19,WC-AWAY-W,wholesale,356,108,0.3034,product_defect,33281.82,11325.74
TXN-001249,2026-04-20,WC-HOME-M,nike.com,469,163,0.3475,product_defect,48147.2,15882.96
TXN-001250,2026-04-20,WC-HOME-M,retail_partner,685,205,0.2993,product_defect,70846.25,20305.53
TXN-001251,2026-04-20,WC-HOME-M,own_store,385,81,0.2104,item_damaged,39206.85,7393.03
TXN-001252,2026-04-20,WC-HOME-M,wholesale,323,65,0.2012,product_defect,30370.06,5994.81
TXN-001253,2026-04-20,WC-AWAY-M,nike.com,349,88,0.2521,item_damaged,32244.86,9417.38
TXN-001254,2026-04-20,WC-AWAY-M,retail_partner,589,146,0.2479,product_defect,60904.66,15996.16
TXN-001255,2026-04-20,WC-AWAY-M,own_store,427,101,0.2365,product_defect,38152.32,9836.96
TXN-001256,2026-04-20,WC-AWAY-M,wholesale,252,58,0.2302,product_defect,24191.67,6307.27
TXN-001257,2026-04-20,WC-HOME-W,nike.com,628,139,0.2213,product_defect,57775.08,12233.64
TXN-001258,2026-04-20,WC-HOME-W,retail_partner,529,114,0.2155,product_defect,49812.49,11553.16
TXN-001259,2026-04-20,WC-HOME-W,own_store,641,135,0.2106,product_defect,61535.22,12783.94
TXN-001260,2026-04-20,WC-HOME-W,wholesale,299,87,0.291,item_damaged,29941.53,9305.82
TXN-001261,2026-04-20,WC-AWAY-W,nike.com,539,130,0.2412,product_defect,56241.69,13124.29
TXN-001262,2026-04-20,WC-AWAY-W,retail_partner,580,127,0.219,product_defect,53720.02,12249.03
TXN-001263,2026-04-20,WC-AWAY-W,own_store,308,62,0.2013,item_damaged,31182.03,5511.98
TXN-001264,2026-04-20,WC-AWAY-W,wholesale,395,84,0.2127,product_defect,42802.6,7530.38
